BROWNS CYN/LIMEKILN,11/10/1950
CIENEGA,8/3/1950
BOUNDARY,7/28/1950
 ,7/19/1950
MANTON,8/18/1950
ANGELS CREEK,9/1/1950
BEACON,9/3/1950
BEAR MT. (CO.RD #10),7/14/1950
BILL WILLIAMS,9/30/1950
BLACK BURN,8/26/1950
BOBO,7/3/1950
C.W.SYPHERS #3,8/19/1950
CAMP BEALE,8/19/1950
CAMP BEALE #2,7/11/1950
CANADA LARGE CANET R,10/12/1950
CARSON FLAT,8/19/1950
CAVITT,9/13/1950
RUSSI,6/6/1950
SAN ANTONE,7/28/1950
SCULLY ROAD,7/3/1950
SHEEP HOLLOW,6/16/1950
SIX MILE CREEK,8/18/1950
SMITH,7/30/1950
SNELLING FIRE,7/6/1950
STEVENS,8/27/1950
STEVES ESCAPE,7/16/1950
STRONG MOUNTAIN,9/2/1950
T.K. CLARK,9/22/1950
TACOMA LUMBER SALES,9/3/1950
TOMKI CREEK,9/2/1950
TROUT CREEK,8/30/1950
U.S.G.S. FIR,9/3/1950
UNION LUMBER CO. #4,8/28/1950
WALTER TINDELL,5/29/1950
WENDELL PAYNE #3,9/3/1950
WILD CAT ACRES,8/2/1950
 ,<Null>
 ,<Null>
NORTH FORK,6/30/1950
 ,<Null>
 ,<Null>
 ,<Null>
GOCKE,6/1/1950
JACKSON,7/4/1950
PACIFIC LUMBER CO. #7,8/31/1950
PAPPAS,7/29/1950
PEAVINE JCT.,7/3/1950
POOL,8/19/1950
PUBLIC DOMAIN #1,8/18/1950
PUBLIC DOMAIN #2,8/30/1950
PUMICE MILL,8/22/1950
QUESTO RANCH,6/19/1950
RAMELLI,8/31/1950
RANCHERIA CREEK,9/2/1950
RILEY,8/18/1950
WILDCAT MOUNTAIN,7/30/1950
YORKVILLE RANCH,8/17/1950
CURRAN,6/18/1950
DRY CREEK,8/25/1950
GILL #6,10/5/1950
MACK,8/17/1950
STWART MOUNTAIN,9/3/1950
THOMAS GREGORY,7/5/1950
 ,<Null>
 ,<Null>
LONE ROCK VALLEY,8/7/1950
MILLFORD,9/2/1950
GARNIER,8/8/1950
 ,<Null>
 ,<Null>
NELSON COVE,8/4/1950
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
KING GEORGE,8/19/1950
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
ROADSIDE #31,9/4/1950
UNION LUMBER CO. #2,7/12/1950
DRY LAKE,8/16/1950
PANHANDLE,6/3/1950
TUNNEL 16,<Null>
LESTER FLAT,<Null>
H. E. LOCKEN,7/26/1950
ROCK CREEK,7/3/1950
PLUM RIDGE,8/17/1950
 ,<Null>
 ,<Null>
 ,<Null>
TALBOTT,10/15/1950
AGUA TIBIA,9/3/1950
HARRIS,12/22/1950
MORRELL,8/5/1950
 ,<Null>
BOULDER CREEK,9/3/1950
DE LUZ #2,10/4/1950
EAST SUNCREST,11/11/1950
ELLIOTT RESERVATION,7/4/1950
QUARRY,10/3/1950
SEQUAN #1,11/5/1950
SEQUAN #2,11/10/1950
CHASE RANCH,8/23/1950
DOGTOWN #2,8/18/1950
EDNA JONE,9/5/1950
EDWARD HELM,8/20/1950
FASHAUER BROS.,9/21/1950
FISH HATCHERY CREEK,9/4/1950
FORREST MILLER,7/17/1950
FRECERRO,8/27/1950
H.E.LOCKEN,7/26/1950
HARTS MILL,8/7/1950
I.G. ZUMWALT,8/6/1950
JACKASS,8/31/1950
JACKSONVILLE,9/4/1950
JAMES BRIDGES,8/19/1950
L.H.BUTTON,6/16/1950
LITTLE STONEY FIRE,9/3/1950
LOMBARDI,8/6/1950
MAMMOTH,8/31/1950
MT. STAKES,9/1/1950
MURPHY #2,7/8/1950
N.W.P.RR #20A,9/2/1950
N.W.P.RR NO.14,8/19/1950
N.W.P.RR NO.15,8/21/1950
THREE RIVERS,7/15/1950
ESCAPE,9/20/1950
PUBLIC DOMAIN 4,8/28/1950
EDEN VALLEY,7/25/1950
WET BACK,10/12/1950
BARRETT,6/10/1950
GUEJITO,9/3/1950
EMERALD MOUNTAIN,10/11/1950
 ,<Null>
PILITAS #1,7/3/1950
DALESSI,10/6/1950
PILITAS #2,7/5/1950
PILITAS #3,7/5/1950
 ,<Null>
 ,<Null>
KORNTVED,6/30/1950
BLUEROCK,10/13/1950
ECHENIQUE,5/30/1950
QUAIL CREEK,9/23/1950
JESSE MORROW,7/8/1950
WOOTEN PEAK,7/7/1950
HART'S LAKE,7/30/1950
 ,<Null>
ARMSTRONG - DERSCH,7/30/1950
BACKBONE,7/31/1950
BACKBONE #2,8/18/1950
BACKBONE #3,9/1/1950
BEAR CREEK,9/5/1950
EDMONDS,8/10/1950
FRISBIE,8/3/1950
KNUDSON,8/22/1950
MULE MTN.,8/22/1950
NORTON GULCH,8/21/1950
RAINBOW,9/2/1950
SYLVESTER,8/20/1950
KANAKA CREEK,<Null>
STINKING CREEK,9/3/1950
 ,<Null>
 ,<Null>
PUEBLO SIDING,6/10/1950
BANNER,10/13/1950
 ,<Null>
 ,<Null>
 ,<Null>
SEIGLER CANYON,9/3/1950
 ,<Null>
ROOT,8/18/1950
 ,<Null>
IRENE PEAK,9/3/1950
HAMPSHIRE ROCK,10/11/1950
PORCUPINE,9/2/1950
THREE CORNERS,8/13/1950
 ,<Null>
FEROUD,8/15/1950
SAN MARCOS FIRE,7/3/1950
BOGNUDA - RANCH,8/7/1950
COBB RANCH,9/25/1950
 ,<Null>
 ,<Null>
SPRING hILL,9/2/1950
BEAR SPRINGS,9/3/1950
CASA MADERA,9/4/1950
HAYWARD,10/15/1950
EAGLE PEA,10/10/1950
DEER COVE,7/27/1950
 ,<Null>
R.HASWELL,8/18/1951
RATTLESNAKE,3/26/1951
GASTON,9/12/1951
 ,<Null>
C.C. COOK,5/31/1951
GILL #2,6/3/1951
MERCED #7,9/2/1951
SANTA YSABEL,9/17/1951
 ,<Null>
 ,<Null>
RAILROAD #10,7/6/1951
POPPET,7/19/1951
NOHL,6/21/1951
PIRU,8/13/1951
TWIN CREEKS,8/4/1951
BISHOP,8/18/1951
513,<Null>
PONY PEAK,8/19/1951
HOWES CAMP,8/19/1951
PIRU,8/13/1951
RICHARD A. KANT,9/9/1951
ROUTAN CREEK,9/11/1951
RUPPERT RIDGE,8/19/1951
SIERRA RAILROAD,8/13/1951
SMITHS RIDGE,6/1/1951
THREE CREEKS,8/18/1951
FLINT VALLEY,9/17/1951
PACIFIC MINE,7/18/1951
PERRY CONTROL ESCAPE,9/15/1951
 ,<Null>
MILK RANCH,9/11/1951
SYCAMORE,7/7/1951
 ,<Null>
 ,<Null>
 ,<Null>
WEST HEIGHT,9/12/1951
THREE DEVILS,8/18/1951
BOARD,8/15/1951
GALLATIN,7/17/1951
RAGLIN RIDGE,8/19/1951
BOARDMAN RIDGE,9/11/1951
ALLEN FLAT,8/18/1951
BERRY,9/8/1951
BURSON,7/18/1951
TROUT CREEK,9/10/1951
PETERSON,8/19/1951
PIGEON GULCH,7/28/1951
QUAIL MINE,7/10/1951
R. HORN,9/10/1951
BETHEL,8/15/1951
GODFREY GRADE,6/1/1951
ROCKY CANYON,8/19/1951
WILLIAMS,8/13/1951
BUCKMAN,7/15/1951
 ,<Null>
SCOTTY NO. 110,6/1/1951
VICTORY NO. 30,6/2/1951
CUNNINGHAM,10/7/1951
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
BUZZARD,7/22/1951
CAHTO RIDGE,8/19/1951
CAMP BEALE #1,8/8/1951
CAMP NINE,8/17/1951
CARLYLE,8/14/1951
CHARLES FIRNEKAS,7/8/1951
COULTERVILLE,7/20/1951
DEYOUNG,7/7/1951
DOBBAS,7/20/1951
DOLLY VARDEN,9/6/1951
DRESSLER,9/14/1951
DRY CREEK FIRE,6/1/1951
EUREKA,7/18/1951
FISHER #3,8/19/1951
G.L. SPEIER,7/19/1951
CACHAGUA,9/16/1951
ESPINOSA CANYON #2,7/19/1951
KENT CANYON,7/27/1951
LA GLORIA,9/15/1951
SALSIPUEDES,9/15/1951
SAN CARLOS,8/16/1951
BRALEY-JONES RANCH,6/4/1951
MURPHY,7/8/1951
 ,<Null>
 ,<Null>
 ,<Null>
WARD CANYON,7/19/1951
WILLOW CREEK,9/12/1951
WIZWELL,7/22/1951
WM. HAPPY,9/8/1951
WOLF RIDGE,8/19/1951
WRAGG CANYON,9/11/1951
ARNOLD SALLABERRY,6/4/1951
BATES,5/28/1951
WHISPERING PINE,8/19/1951
WHITE ROCK,6/4/1951
WILL GILL & SON,9/6/1951
SUMMIT,6/11/1951
LITTLE BEAR,7/22/1951
 ,<Null>
 ,<Null>
 ,<Null>
COW CREEK,7/23/1951
G. CHATHAM,7/31/1951
NORTON,8/15/1951
SWEDE CREEK,8/15/1951
 ,<Null>
GALLITIN,9/12/1951
 ,<Null>
GEO. SNYDER,9/12/1951
GLENN COUNTY,9/11/1951
HALSEY,8/12/1951
HINTON MINE,4/8/1951
INDIAN BEACH,7/25/1951
ISABEL VALLEY RANCH,9/12/1951
J.BUXTON,7/28/1951
JACKSON ST.FOREST #6,9/8/1951
JAMESON,9/14/1951
JASPER POINT,7/15/1951
LA PALOMA,8/9/1951
LANG,8/9/1951
LANG #3,9/9/1951
LEMS SUMMIT,9/16/1951
M.R. GHISELIN,8/19/1951
MARY BOWCHER,9/15/1951
MCCLELLAN,7/28/1951
MCCREARY #1,8/26/1951
MENZEL,8/13/1951
MOCCHI,8/5/1951
OAKHURST,8/4/1951
PACIFIC LUMBER CO. #5,8/14/1951
 ,<Null>
RANCHO SIERRA VISTA,11/16/1951
HOUSTON,11/17/1951
CAMULOS,7/29/1951
SUSANA KNOLLS,8/6/1951
 ,<Null>
PINYON,8/19/1951
BUCKMAN,7/15/1951
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
SCOTT CREEK,9/14/1951
 ,8/6/1951
 ,7/4/1951
 ,8/6/1951
ROADSIDE #21,10/7/1951
 ,<Null>
 ,<Null>
BLUE MT.,8/5/1951
MOWITZ,7/26/1951
MEARS,8/1/1951
CITY DUMP,9/7/1951
MILE POST 40,<Null>
NOTICE CREEK,9/17/1951
CEDAR CREEK,8/15/1951
 ,<Null>
MUD CREEK,12/10/1951
CHERRY,8/13/1951
CLARKS FORK ,6/10/1951
SMITH ROAD,8/13/1951
FOX CREEK,9/15/1951
SCHNEIDER,8/19/1952
HAY,9/3/1952
DEHESA,7/20/1952
FOX,10/18/1952
LAS FLORES SCHOOL,9/6/1952
PAUBA,7/31/1952
SANTA ROSA,8/18/1952
WARRING CANYON,9/14/1952
SUSANA KNOLLS,8/6/1952
BEAR RIVER LUMBER CO,9/27/1952
BUSH CREEK,9/19/1952
CALAVERITAS,9/1/1952
CAMP BEALE #2,6/12/1952
CATHAY VALLEY MT.,9/26/1952
CHARLES REID,8/28/1952
CUNNINGHAM & QUIGLEY,10/8/1952
D.L. MACFARLANE #2,8/31/1952
DENIZ,9/1/1952
DOG TOWN,8/31/1952
DORN STATE PARK,9/1/1952
DRESSLER,8/8/1952
FULQUEENY GRASS,7/27/1952
G. GREENFIELD,9/2/1952
GABBERT,6/21/1952
GRIST CREEK,9/16/1952
GUTTINGER,7/24/1952
H.C. KIMBALL,9/14/1952
HEDGPETH,9/1/1952
HIGHLAND SPRINGS GUN,7/28/1952
CLIFF MEAGHER,9/28/1952
COAST REDWOOD,8/4/1952
COLEMAN FORBAY,8/17/1952
COUNTY DUMP #2,7/28/1952
CARVE ACRE,8/24/1952
 ,<Null>
SO. FORK,7/10/1952
SAN MANUEL,8/24/1952
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
DIGGER CREEK,8/30/1952
 ,<Null>
EAST,8/24/1952
BONNHEIM,7/23/1952
BONNHEIM #2,9/24/1952
HEILMAN,8/31/1952
HOUCHIN,5/15/1952
JOSHUA CREEK,10/3/1952
LA MANCCHIA,8/16/1952
MELENDY,10/1/1952
SHIRTTAIL CANYON,8/24/1952
FREEMAN,8/17/1952
MURIETTA,7/7/1952
O. WHITLOW,9/18/1952
OAT HILL MINE,10/3/1952
ORISTIMBA,6/13/1952
ORR'S CREEK,9/1/1952
PETROLEUM CREEK,9/2/1952
PUBLIC DOMAIN #3,9/1/1952
PUBLIC DOMAIN #3,9/27/1952
PIPER ESCAPE #2,10/7/1952
LYNCH,9/1/1952
SHEEP CAMP,6/18/1952
JACKSON,8/23/1952
JACOBS #3,7/24/1952
JENNY LIND,9/1/1952
KELSEY,8/21/1952
L. GAMBLE,9/1/1952
L. SIBLEY,9/1/1952
L.M. SHAW,9/14/1952
LAKE MARIE,9/6/1952
LONG ESCAPE,10/2/1952
MAZZINI,11/6/1952
MEYER,9/14/1952
MIRABEL SPRINGS,8/21/1952
MITCHELL,8/2/1952
MURRAY CREEK,9/30/1952
N. BROOKINS,8/31/1952
NAVY BOMBING #5 ADOBE,9/23/1952
ROADSIDE #41,11/2/1952
ROUX,9/7/1952
ROLLERI #2,7/27/1952
ROLLERI #4,8/19/1952
S. KREPS,10/4/1952
SARATOGA SPRINGS #3,10/1/1952
SAUNDERS,10/1/1952
SEVIER,7/17/1952
SHANTI ASHRAMA,8/17/1952
SIERRA RAILROAD NO.2,7/18/1952
SWISS,10/4/1952
TOOBY BROTHERS #2,9/1/1952
W.H. JONES,9/27/1952
WELCH AND WELCH,10/3/1952
WILSON AND BENKERT,9/16/1952
INDIAN POTRERO,11/4/1952
 ,<Null>
ZUMWALT,8/5/1952
ARBURUA #3,8/31/1952
EAST BASALT,5/21/1952
FRAZIER VALLEY,7/2/1952
GRANT,7/16/1952
STRATHEARN,6/5/1952
 ,<Null>
 ,<Null>
NEWHALL FIRE NO. 51,6/9/1952
BAIRD FIRE,8/25/1952
 ,<Null>
 ,<Null>
HIGHWAY 49 #5,7/18/1952
HUNTINGTON,9/13/1952
INDIAN CREEK,8/18/1952
 ,<Null>
 ,<Null>
 ,<Null>
DX HUNTING CLUB,8/30/1952
 ,10/23/1952
MAHER,9/14/1952
S. H. FOLSOM,10/4/1952
PIPER,9/24/1952
WILDER,8/30/1952
 ,<Null>
 ,<Null>
SPINKS,8/25/1952
KLEIN SMID,4/5/1952
LAVERONI ,9/14/1952
OAK KNOB,8/13/1953
BELL SWAMP,8/13/1953
STEELE CANYON #2,9/11/1953
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
BORY,6/29/1953
BREAK,8/26/1953
CONSOLE SPRINGS,6/13/1953
MCKINLEY,7/21/1953
RHINEHART,10/4/1953
 ,<Null>
EDISON,8/17/1953
HWY 126,5/6/1953
 ,<Null>
MUD,5/3/1953
MOONEY,8/5/1953
NEWKIRK,8/22/1953
NORTHERN REDWOOD LMB,7/26/1953
ORDNANCE BLM #4,9/4/1953
ORESTIMBA PEAK,8/8/1953
P.G.&E. #4,10/21/1953
R. BUCKELY,10/4/1953
RATTLESNAKE,7/9/1953
ROADSIDE #1,7/4/1953
ROADSIDE #8,8/1/1953
 ,8/25/1953
 ,7/4/1953
 ,10/15/1953
 ,9/6/1953
 ,8/6/1953
HALLELUJAH BLM #6,9/15/1953
HIGH MTN.,7/16/1953
INDIAN CREEK,9/10/1953
INDIAN PEAK,7/24/1953
J. TUTEUR,10/8/1953
L. ANDERSON,7/10/1953
L.V. & J.D. MOSSMAN,6/17/1953
LEON ETCHEPARE,10/20/1953
PUEBLITOS CANYON,6/11/1953
SAN FELIPE,8/19/1953
SWYCAFFER,6/27/1953
TUNNEL HILL,10/4/1953
VICENTE,7/5/1953
B. HICKEY,8/25/1953
BALL,9/19/1953
BAXTER,6/22/1953
BEAUREGARD,10/6/1953
BULLIS,7/21/1953
CAMP BEALE #5,7/9/1953
CASSACIA #2,10/8/1953
S. SAMUELS,9/13/1953
SAN JOAQUIN CO.,7/17/1953
SIERRA RR #1,8/3/1953
STATE HIGHWAY 37 #3,10/5/1953
SUGAR LOAF,9/17/1953
SUNSHINE VALLEY,2/23/1953
T. VIEU,9/10/1953
W.M ALDERSON #2,7/11/1953
LAMBERTSON,6/24/1953
O'NEAL,6/12/1953
RIVAS,7/10/1953
SAM JONES,7/10/1953
DEHESA,6/28/1953
AQUEDUCT,10/5/1953
COUSER,8/26/1953
DEHESA #2,8/28/1953
HAMLET,12/22/1953
IRON MOUNTAIN,10/4/1953
LAZY A,5/5/1953
MONTE,10/27/1953
SHIELDS LEASE,10/31/1953
RICE ROAD,5/13/1953
 ,<Null>
CAMPODONICO,10/2/1953
101 RANCH,10/6/1953
BUENA VISTA,7/11/1953
CASEY,7/10/1953
KLONDIKE,7/7/1953
ORRADRE,7/8/1953
PANOCHE,6/29/1953
SHADY REST,7/7/1953
 ,<Null>
CALIENTE,6/15/1953
BRONCO FLATS,10/4/1953
VIEJAS,5/5/1953
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
ARROWHEAD SPRINGS,8/26/1953
 ,<Null>
 ,<Null>
 ,<Null>
MT.SHASTA,9/13/1953
LIGHTNING STRIKE #19,9/21/1953
SAUNDERS,10/2/1953
DELONG CREEK,7/20/1953
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
PINOCHE,9/14/1953
GOLD FIRE,7/14/1953
MONROVIA PEAK  FIRE,12/27/1953
 ,<Null>
 ,10/8/1953
 ,5/12/1953
 ,9/13/1953
 ,7/18/1953
DUPREE,8/11/1953
 ,<Null>
 ,<Null>
 ,<Null>
 ,<Null>
HIPASS,7/23/1953
 ,<Null>
CHARLES,<Null>
 ,<Null>
 ,8/24/1953
 ,7/20/1953
YELLOW BUTTE,9/15/1953
 ,<Null>
SHAKE,8/23/1953
BARRETT,12/12/1953
BIG DALTON,7/10/1953
FISH FORK,9/9/1953
 ,<Null>
?HOG?,8/25/1953
SULPHUR,7/2/1953
PINYON,6/15/1953
MADDOCK,7/7/1953
TUOLUMNE ,8/13/1953
,2/23/1953
HETCH HETCHY,<Null>
 ,<Null>
CARL INN,<Null>
HALF DOME,<Null>
ROCKY POINT,<Null>
TOMBSTONE,7/1/1953
 ,10/5/1953
 ,<Null>
TWIN SISTER,11/6/1954
CASUSE RIDGE,7/4/1954
LEACH RANCH,<Null>
TIGER FORK,7/27/1954
BALD HORNET,7/30/1954
KIDDER CREEK,7/27/1954
 ,<Null>
AIRPORT FIRE,7/21/1954
CLOVERDALE #2,7/21/1954
OLINDA,6/28/1954
PRIGMORE ESCAPE,7/18/1954
MUTH #2,8/17/1954
OAK FLAT,6/28/1954
 ,<Null>
ELLIOTTS CORNER,8/2/1954
INDIAN VILLAGE FIRE,7/25/1954
KERN COUNTY LAND CO.,5/22/1954
BLUE GOAT,8/10/1954
HEILMAN,7/30/1954
DEVIL,10/10/1954
SAN CLEMENTE,9/24/1954
ARGYLE-ARMY,8/14/1954
CABLE CANYON,12/27/1954
PANORAMA,9/25/1954
 ,<Null>
WOODWORTH,9/25/1954
 ,<Null>
JAMESON,8/30/1954
 ,<Null>
CAJON #2,7/6/1954
LYTLE CREEK,7/29/1954
 ,7/28/1954
DUFRENE ESCAPE,7/29/1954
HACKETT,6/20/1954
HALLELUJAH,7/19/1954
HANES,6/21/1954
HOOVER RIDGE,7/28/1954
I. ZUMWALT,7/22/1954
ISABEL BURN ESCAPE,7/11/1954
NICE,7/19/1954
OMOHUNDRO,7/29/1954
PERRY MOUNTAIN,3/14/1954
PETERSON,7/16/1954
PIUTE,7/19/1954
POWER LINE #1,7/6/1954
ROSASCO ESCAPE,9/7/1954
 ,<Null>
KAISER,9/10/1954
LIGHTNING #5,7/25/1954
LUNEMAN #2,8/9/1954
MARCELINO,9/26/1954
MIX CANYON,10/26/1954
SULPHER MT.,2/6/1954
BALD ROCK #1,7/4/1954
BIDSTRUP ESCAPE,9/19/1954
BOJOCK LBR. CO. #2,7/28/1954
BUCKHORN MT.,8/13/1954
CALPELLA DUMP,7/28/1954
CAMP BEALE #1,6/21/1954
CAMP NINE,8/28/1954
CAPITAL LUMBER CO.,7/23/1954
CHARLES,7/28/1954
CORMAN ESTATE,6/20/1954
COUNTY ROADSIDE #19,7/27/1954
COUNTY ROADSIDE #21,7/4/1954
COUNTY ROADSIDE #4,7/19/1954
CULL CANYON,7/22/1954
DE LA BRIANDIAS #2,6/20/1954
DELL ORTO ESCAPE,8/17/1954
S. O'KELL,6/20/1954
SHEARER,7/18/1954
STATE ROUTE 88,6/21/1954
SWEDES FLAT,6/30/1954
U.S. RECLAMATION,8/7/1954
UKIAH PINE,9/27/1954
W. GROTHE,7/7/1954
WHITE GULCH,7/28/1954
ZWINGE,9/5/1954
COARSEGOLD CREEK,6/17/1954
DAVIS #2,8/3/1954
ELLIOTT,7/29/1954
KIRK,8/20/1954
NEWELL CREEK,7/29/1954
RED MOUNTAIN,5/25/1954
SMITH RANCH,6/11/1954
WINFIELD,7/22/1954
EL MONTE #2,7/17/1954
GOPHER CANYON,8/29/1954
CEMETERY,10/16/1954
PIGEON PASS,7/9/1954
WIEGAND,7/7/1954
KING,8/27/1954
HOPPER,12/19/1954
 ,<Null>
 ,<Null>
TWIN LAKES,9/24/1954
PICO FIRE,9/25/1954
SABLE FIRE,9/19/1954
 ,7/5/1954
MONROVIA PEAK,12/27/1954
 ,7/12/1954
 ,8/11/1954
 ,<Null>
 ,<Null>
 ,<Null>
SAN YSIDRO,9/21/1954
 ,<Null>
 ,<Null>
 ,<Null>
 ,7/7/1954
TWITCHELL,9/24/1954
OMHELT LUMBER CO.,7/22/1954
TASHALA ESCAPE,8/22/1954
MYERS,7/28/1954
BLACK HAWK MT.,7/24/1954
BUFFORD MTN,8/7/1954
 ,10/6/1954
 ,<Null>
LIEBRE,8/29/1954
HIGHLAND ,9/21/1954
SPINNING WHEEL ,7/29/1954
J.F. GOODWIN,11/20/1954
DAVIS RAN,8/3/1954
ELLIOTT R,7/29/1954
HARBIN SPRINGS #2,7/24/1955
HEALY LOGGING CO.,9/2/1955
HOG MT. R.I.ESCAPE,9/21/1955
JACK ALBEE,9/3/1955
LEGGETT DUMP,8/12/1955
LOMBARDI,8/10/1955
LUND (ASSIST),8/4/1955
 ,<Null>
 ,<Null>
PARKER,9/6/1955
R. LLOYD,7/1/1955
ROCKY RIDGE,9/12/1955
ROLLERI,8/1/1955
SAMUEL SPRINGS,8/7/1955
STATE HWY 128 #2,9/3/1955
SWEDE'S FLAT,8/7/1955
VENABLE,9/3/1955
CLEVENGER CANYON,8/6/1955
FALLBROOK DUMP,9/14/1955
GOAT MTN.,9/2/1955
HAIR PIN #2,8/31/1955
HARBISON CANYON #2,9/3/1955
OAKVALE LODGE,9/1/1955
MCGEE,9/2/1955
UNKNOWN,<Null>
LYONS PEAK,9/4/1955
 ,<Null>
 ,8/24/1955
FRENCH GULCH,9/4/1955
JOHN CROWE,9/12/1955
HIGHWAY 36 #1,7/15/1955
LONG,6/24/1955
HIGHWAY 36 #1,7/15/1955
 ,8/22/1955
 ,8/2/1955
 ,7/19/1955
 ,8/22/1955
C. JOHNSON,9/3/1955
C. DOW,11/10/1955
CAMP BEALE #3,6/17/1955
CAMP BEALE #7,9/9/1955
CEMENT CREEK,9/4/1955
COMANCHE,9/2/1955
COUNTRY ROADSIDE #14,8/2/1955
E. PAYNE,10/3/1955
FISHER RANCH,9/2/1955
FLETCHER,9/4/1955
GATES CANYON,9/2/1955
HAYSTACK,9/4/1955
NEWHALL,9/26/1955
UNION LUMBER CO. #2,9/11/1955
WILSON PAGE,8/26/1955
ALLISON,9/4/1955
ANDERSONIA #3,9/3/1955
B.O.B. CO-OP ESCAPE,7/30/1955
BROWN BAR CANYON,9/3/1955
C. GARDNER,9/3/1955
SMILEY,10/29/1955
 ,<Null>
CITY CREEK,8/20/1955
DEER,9/27/1955
LONE PINE,7/30/1955
BRIDGE,10/24/1955
NWPRR #2,7/14/1955
 ,<Null>
 ,<Null>
EAST FK. ACCESS,9/4/1955
RICHARDSON,8/13/1955
HOFFMAN,8/31/1955
HOUSTON,2/10/1955
VENTU PARK,11/7/1955
TORO CREEK,11/4/1955
IRON SPRINGS,8/7/1955
JESSUP,8/9/1955
VENADOS,7/19/1955
BURKETT,9/3/1955
GOAT CANYON,7/30/1955
PALE CANYON,7/28/1955
PALOMA MT.,8/14/1955
STONE CANYON,8/7/1955
THE COTTONWOOD,8/6/1955
BACKBONE,8/23/1955
NIGER,9/25/1955
 ,<Null>
MARK,8/16/1955
GREGG,6/5/1955
HANNEGAN,8/23/1955
QUINN,9/4/1955
 ,8/14/1955
 ,8/21/1955
 ,<Null>
HOWARDS GULCH,8/4/1955
WILLIAMS #2,8/29/1955
JACOBS LADDER,6/10/1955
 ,<Null>
 ,<Null>
 ,<Null>
 ,11/6/1955
 ,8/28/1955
 ,8/18/1955
SAN YSIDRO,7/16/1955
 ,<Null>
GILBERT,7/27/1955
SUGARLOAF,7/17/1955
 ,<Null>
U.S.F.S. #4,6/7/1955
BOLAM,6/5/1955
MUD SPRINGS,9/3/1955
ONEIL CREEK,8/31/1955
P. LOPEZ,8/21/1955
PALMER CREEK,9/3/1955
CASPAR LUMBER CO. #4,9/10/1955
PUDDINGSTONE FIRE,9/1/1955
 ,8/31/1955
HACIENDA FIRE,9/2/1955
SIX MILE,9/4/1955
JOHNSON,9/1/1955
ROADSIDE #32,9/27/1955
MCKINNEY CREEK,9/4/1955
STERLING MTN,9/4/1955
TAYLOR CREEK,9/4/1955
DUTCH CREEK,9/4/1955
KIDDER CREEK,9/4/1955
OAK FLATS,8/31/1955
 ,<Null>
SNOW TENT,8/24/1955
PEACH TREE,10/23/1955
REFUGIO,9/6/1955
FENCE CREEK ,10/4/1955
BEARDSLEY ,8/7/1955
SENTINAL RIDGE,9/5/1955
CAMEL CREEK,<Null>
STEELHEAD,7/18/1956
SAINT CLAIR,7/26/1956
DEAD HORSE,8/20/1956
SERPENTINE,8/20/1956
AHLGREN,8/19/1956
LITTLE DARBY,8/28/1956
 ,8/18/1956
 ,8/11/1956
 ,9/4/1956
 ,<Null>
CASACCIA #6,<Null>
PINE MTN.,9/8/1956
NORTH PEAK,9/3/1956
ROSE,8/23/1956
GUEJITO,9/30/1956
SUTHERLAND,8/14/1956
 ,8/19/1956
 ,9/1/1956
J. NIOS,10/16/1956
RIDGEWOOD,9/29/1956
STERLING,7/4/1956
MCKINLEY,9/21/1956
 ,<Null>
BARTLEY BROS.,11/25/1956
BEEGUM,8/12/1956
SUGAR LOAF MINE,8/11/1956
 ,<Null>
DUNSMORE FIRE,9/8/1956
HUME FIRE,12/27/1956
 ,9/5/1956
BUCK MOUNTAIN #2,8/27/1956
COTHRIN,7/11/1956
DON PEDRO R.I.ESCAPE,8/11/1956
FISHER RANCH,9/2/1956
L.J. GAMBLE,9/15/1956
PEARSON LBR. CO.,9/8/1956
SAM BABB,9/5/1956
SAN ANTONIO,8/23/1956
SHEEPRANCH,8/10/1956
TEICHE,12/8/1956
TURNER,10/6/1956
GILL #3,7/27/1956
BARONA #2,10/20/1956
INDIAN,11/20/1956
LAKE WOHLFORD,9/11/1956
MELROSE,9/19/1956
MOOSA,9/28/1956
SINGING HILLS,8/22/1956
 ,<Null>
CORNWELL,9/11/1956
HILLTOP,8/25/1956
POTRERO,9/24/1956
SANDIA,9/12/1956
IRVINE LAKE,11/29/1956
CRAFTON,9/8/1956
SHERWOOD/ZUMA,12/28/1956
EUREKA CANYON,11/6/1956
LA CONCHITA,12/19/1956
BI BRUSH,11/3/1956
SEXTON,12/26/1956
BISHOPS,12/29/1956
MALLORY #2,9/9/1956
PINK GOAT,7/5/1956
PORTER,11/23/1956
CORRAL DE TIERRA,11/10/1956
 ,<Null>
OUTSIDE ORIGIN #42,11/24/1956
 ,<Null>
VANDEVENTER (BURNT VALLEY),8/31/1956
EAST HIGHLAND,11/19/1956
 ,<Null>
 ,<Null>
